"level","province","city","county","town","village","short_name","merger_name","area_code","city_code","zip_code","lat","lon"
"5","广东省","惠州市","博罗县","湖镇镇","湖镇居民委员会","湖镇居民委员会","广东;惠州;博罗;湖镇;湖镇居民委员会","441322113001","0752","516139","23.249797","114.151674"
"5","广东省","惠州市","博罗县","湖镇镇","响水居民委员会","响水居民委员会","广东;惠州;博罗;湖镇;响水居民委员会","441322113002","0752","516139","23.249797","114.151674"
"5","广东省","惠州市","博罗县","湖镇镇","新作塘村民委员会","新作塘","广东;惠州;博罗;湖镇;新作塘","441322113201","0752","516139","23.221716","114.192023"
"5","广东省","惠州市","博罗县","湖镇镇","下边村民委员会","下边","广东;惠州;博罗;湖镇;下边","441322113202","0752","516139","23.249797","114.151674"
"5","广东省","惠州市","博罗县","湖镇镇","下村村民委员会","下村","广东;惠州;博罗;湖镇;下村","441322113203","0752","516139","23.248681","114.179164"
"5","广东省","惠州市","博罗县","湖镇镇","莲塘村民委员会","莲塘","广东;惠州;博罗;湖镇;莲塘","441322113204","0752","516131","23.251581","114.185845"
"5","广东省","惠州市","博罗县","湖镇镇","光辉村民委员会","光辉","广东;惠州;博罗;湖镇;光辉","441322113205","0752","516139","23.241544","114.150889"
"5","广东省","惠州市","博罗县","湖镇镇","湖镇村民委员会","湖镇","广东;惠州;博罗;湖镇;湖镇","441322113206","0752","516139","23.249797","114.151674"
"5","广东省","惠州市","博罗县","湖镇镇","陈村村民委员会","陈村","广东;惠州;博罗;湖镇;陈村","441322113207","0752","516157","23.240096","114.151042"
"5","广东省","惠州市","博罗县","湖镇镇","水心围村民委员会","水心围","广东;惠州;博罗;湖镇;水心围","441322113208","0752","516139","23.217711","114.145381"
"5","广东省","惠州市","博罗县","湖镇镇","梅潭村民委员会","梅潭","广东;惠州;博罗;湖镇;梅潭","441322113209","0752","516139","23.211719","114.125154"
"5","广东省","惠州市","博罗县","湖镇镇","钓湖村民委员会","钓湖","广东;惠州;博罗;湖镇;钓湖","441322113210","0752","516139","23.249797","114.151674"
"5","广东省","惠州市","博罗县","湖镇镇","新风村民委员会","新风","广东;惠州;博罗;湖镇;新风","441322113211","0752","516139","23.249797","114.151674"
"5","广东省","惠州市","博罗县","湖镇镇","显岗村民委员会","显岗","广东;惠州;博罗;湖镇;显岗","441322113212","0752","516139","23.230127","114.125609"
"5","广东省","惠州市","博罗县","湖镇镇","东风村民委员会","东风","广东;惠州;博罗;湖镇;东风","441322113213","0752","516139","23.249164","114.146675"
"5","广东省","惠州市","博罗县","湖镇镇","和睦村民委员会","和睦","广东;惠州;博罗;湖镇;和睦","441322113214","0752","516139","23.249797","114.151674"
"5","广东省","惠州市","博罗县","湖镇镇","金星村民委员会","金星","广东;惠州;博罗;湖镇;金星","441322113215","0752","516139","23.249797","114.151674"
"5","广东省","惠州市","博罗县","湖镇镇","邹村村民委员会","邹村","广东;惠州;博罗;湖镇;邹村","441322113216","0752","516139","23.275719","114.155786"
"5","广东省","惠州市","博罗县","湖镇镇","岗南村民委员会","岗南","广东;惠州;博罗;湖镇;岗南","441322113217","0752","516139","23.249797","114.151674"
"5","广东省","惠州市","博罗县","湖镇镇","茶山村民委员会","茶山","广东;惠州;博罗;湖镇;茶山","441322113218","0752","516144","23.249797","114.151674"
"5","广东省","惠州市","博罗县","湖镇镇","大坑村民委员会","大坑","广东;惠州;博罗;湖镇;大坑","441322113219","0752","516144","23.249797","114.151674"
"5","广东省","惠州市","博罗县","湖镇镇","横光村民委员会","横光","广东;惠州;博罗;湖镇;横光","441322113220","0752","516144","23.249797","114.151674"
"5","广东省","惠州市","博罗县","湖镇镇","下径村民委员会","下径","广东;惠州;博罗;湖镇;下径","441322113221","0752","516144","23.249797","114.151674"
"5","广东省","惠州市","博罗县","湖镇镇","星星村民委员会","星星","广东;惠州;博罗;湖镇;星星","441322113222","0752","516144","23.249797","114.151674"
"5","广东省","惠州市","博罗县","湖镇镇","塘下村民委员会","塘下","广东;惠州;博罗;湖镇;塘下","441322113223","0752","516144","23.249797","114.151674"
"5","广东省","惠州市","博罗县","湖镇镇","三水村民委员会","三水","广东;惠州;博罗;湖镇;三水","441322113224","0752","516144","23.301918","114.246485"
"5","广东省","惠州市","博罗县","湖镇镇","大丰村民委员会","大丰","广东;惠州;博罗;湖镇;大丰","441322113225","0752","516144","23.249797","114.151674"
"5","广东省","惠州市","博罗县","湖镇镇","东埔村民委员会","东埔","广东;惠州;博罗;湖镇;东埔","441322113226","0752","516144","23.249797","114.151674"
"5","广东省","惠州市","博罗县","湖镇镇","坪山村民委员会","坪山","广东;惠州;博罗;湖镇;坪山","441322113227","0752","516144","23.249797","114.151674"
"5","广东省","惠州市","博罗县","湖镇镇","上前村民委员会","上前","广东;惠州;博罗;湖镇;上前","441322113228","0752","516144","23.249797","114.151674"
"5","广东省","惠州市","博罗县","湖镇镇","黎光村民委员会","黎光","广东;惠州;博罗;湖镇;黎光","441322113229","0752","516139","23.249797","114.151674"
"5","广东省","惠州市","博罗县","湖镇镇","黄塘村民委员会","黄塘","广东;惠州;博罗;湖镇;黄塘","441322113230","0752","516148","23.237571","114.203845"
"5","广东省","惠州市","博罗县","湖镇镇","埔头村民委员会","埔头","广东;惠州;博罗;湖镇;埔头","441322113231","0752","516144","23.249797","114.151674"
"5","广东省","惠州市","博罗县","湖镇镇","埔新村民委员会","埔新","广东;惠州;博罗;湖镇;埔新","441322113232","0752","516144","23.249797","114.151674"
"5","广东省","惠州市","博罗县","湖镇镇","新丰村民委员会","新丰","广东;惠州;博罗;湖镇;新丰","441322113233","0752","516139","23.249797","114.151674"
"5","广东省","惠州市","博罗县","湖镇镇","新围村民委员会","新围","广东;惠州;博罗;湖镇;新围","441322113234","0752","516121","23.274999","114.217974"
"5","广东省","惠州市","博罗县","湖镇镇","下洞村民委员会","下洞","广东;惠州;博罗;湖镇;下洞","441322113235","0752","516144","23.249797","114.151674"
"4","广东省","惠州市","博罗县","长宁镇",,"长宁","广东;惠州;博罗;长宁","441322115000","0752","516133","23.172899","114.289496"
"5","广东省","惠州市","博罗县","长宁镇","长宁居民委员会","长宁居民委员会","广东;惠州;博罗;长宁;长宁居民委员会","441322115001","0752","516133","23.172899","114.289496"
"5","广东省","惠州市","博罗县","长宁镇","祥岗村民委员会","祥岗","广东;惠州;博罗;长宁;祥岗","441322115204","0752","516133","23.172899","114.289496"
"5","广东省","惠州市","博罗县","长宁镇","埔筏村民委员会","埔筏","广东;惠州;博罗;长宁;埔筏","441322115205","0752","516133","23.224473","114.057303"
"5","广东省","惠州市","博罗县","长宁镇","石下屯村民委员会","石下屯","广东;惠州;博罗;长宁;石下屯","441322115206","0752","516133","23.210368","114.030117"
"5","广东省","惠州市","博罗县","长宁镇","松树岗村民委员会","松树岗","广东;惠州;博罗;长宁;松树岗","441322115207","0752","516133","23.211633","114.019540"
"5","广东省","惠州市","博罗县","长宁镇","罗村村民委员会","罗村","广东;惠州;博罗;长宁;罗村","441322115208","0752","516133","23.210796","113.997400"
"5","广东省","惠州市","博罗县","长宁镇","福岗村民委员会","福岗","广东;惠州;博罗;长宁;福岗","441322115209","0752","516133","23.172899","114.289496"
"5","广东省","惠州市","博罗县","长宁镇","水边村民委员会","水边","广东;惠州;博罗;长宁;水边","441322115210","0752","516133","23.172899","114.289496"
"5","广东省","惠州市","博罗县","长宁镇","新村村民委员会","新村","广东;惠州;博罗;长宁;新村","441322115211","0752","516133","23.205980","114.003539"
"5","广东省","惠州市","博罗县","长宁镇","古泥塘村民委员会","古泥塘","广东;惠州;博罗;长宁;古泥塘","441322115212","0752","516133","23.195541","114.000184"
"5","广东省","惠州市","博罗县","长宁镇","新江村民委员会","新江","广东;惠州;博罗;长宁;新江","441322115213","0752","516133","23.172899","114.289496"
"5","广东省","惠州市","博罗县","长宁镇","东平村民委员会","东平","广东;惠州;博罗;长宁;东平","441322115214","0752","516133","23.172899","114.289496"
"4","广东省","惠州市","博罗县","福田镇",,"福田","广东;惠州;博罗;福田","441322116000","0752","516131","23.172899","114.289496"
"5","广东省","惠州市","博罗县","福田镇","福田居民委员会","福田居民委员会","广东;惠州;博罗;福田;福田居民委员会","441322116001","0752","516131","23.172899","114.289496"
"5","广东省","惠州市","博罗县","福田镇","坳岭村民委员会","坳岭","广东;惠州;博罗;福田;坳岭","441322116201","0752","516131","23.226753","113.988162"
"5","广东省","惠州市","博罗县","福田镇","徐田村民委员会","徐田","广东;惠州;博罗;福田;徐田","441322116202","0752","516131","23.172899","114.289496"
"5","广东省","惠州市","博罗县","福田镇","山下村民委员会","山下","广东;惠州;博罗;福田;山下","441322116203","0752","516153","23.215389","113.984875"
"5","广东省","惠州市","博罗县","福田镇","荔枝墩村民委员会","荔枝墩","广东;惠州;博罗;福田;荔枝墩","441322116204","0752","516131","23.207825","113.977976"
"5","广东省","惠州市","博罗县","福田镇","横溪头村民委员会","横溪头","广东;惠州;博罗;福田;横溪头","441322116205","0752","516131","23.205614","113.969973"
"5","广东省","惠州市","博罗县","福田镇","依岗村民委员会","依岗","广东;惠州;博罗;福田;依岗","441322116206","0752","516131","23.172899","114.289496"
"5","广东省","惠州市","博罗县","福田镇","福田村民委员会","福田","广东;惠州;博罗;福田;福田","441322116207","0752","516131","23.172899","114.289496"
"5","广东省","惠州市","博罗县","福田镇","鸡公坑村民委员会","鸡公坑","广东;惠州;博罗;福田;鸡公坑","441322116208","0752","516131","23.216712","113.935899"
"5","广东省","惠州市","博罗县","福田镇","营盘下村民委员会","营盘下","广东;惠州;博罗;福田;营盘下","441322116209","0752","516131","23.214692","113.941961"
"5","广东省","惠州市","博罗县","福田镇","周袁村民委员会","周袁","广东;惠州;博罗;福田;周袁","441322116210","0752","516131","23.172899","114.289496"
"5","广东省","惠州市","博罗县","福田镇","马田村民委员会","马田","广东;惠州;博罗;福田;马田","441322116211","0752","516123","23.211986","113.943427"
"5","广东省","惠州市","博罗县","福田镇","围岭村民委员会","围岭","广东;惠州;博罗;福田;围岭","441322116212","0752","516131","23.219305","113.926519"
"5","广东省","惠州市","博罗县","福田镇","联和村民委员会","联和","广东;惠州;博罗;福田;联和","441322116213","0752","516131","23.234147","113.920370"
"5","广东省","惠州市","博罗县","福田镇","莲塘岗村民委员会","莲塘岗","广东;惠州;博罗;福田;莲塘岗","441322116214","0752","516131","23.252401","113.910626"
"5","广东省","惠州市","博罗县","福田镇","石巷村民委员会","石巷","广东;惠州;博罗;福田;石巷","441322116215","0752","516131","23.279879","113.921527"
"5","广东省","惠州市","博罗县","福田镇","柿树下村民委员会","柿树下","广东;惠州;博罗;福田;柿树下","441322116216","0752","516131","23.172899","114.289496"
"5","广东省","惠州市","博罗县","福田镇","道姑田村民委员会","道姑田","广东;惠州;博罗;福田;道姑田","441322116217","0752","516131","23.172899","114.289496"
"4","广东省","惠州市","博罗县","龙华镇",,"龙华","广东;惠州;博罗;龙华","441322117000","0752","516122","23.188097","114.102714"
"5","广东省","惠州市","博罗县","龙华镇","龙华居民委员会","龙华居民委员会","广东;惠州;博罗;龙华;龙华居民委员会","441322117001","0752","516122","23.188097","114.102714"
"5","广东省","惠州市","博罗县","龙华镇","北堤村民委员会","北堤","广东;惠州;博罗;龙华;北堤","441322117201","0752","516122","23.188097","114.102714"
"5","广东省","惠州市","博罗县","龙华镇","仕塘村民委员会","仕塘","广东;惠州;博罗;龙华;仕塘","441322117202","0752","516122","23.171229","114.069333"
"5","广东省","惠州市","博罗县","龙华镇","群丰村民委员会","群丰","广东;惠州;博罗;龙华;群丰","441322117203","0752","516122","23.188097","114.102714"
"5","广东省","惠州市","博罗县","龙华镇","鹤溪村民委员会","鹤溪","广东;惠州;博罗;龙华;鹤溪","441322117204","0752","516122","23.188097","114.102714"
"5","广东省","惠州市","博罗县","龙华镇","宁和村民委员会","宁和","广东;惠州;博罗;龙华;宁和","441322117205","0752","516122","23.157357","114.085958"
"5","广东省","惠州市","博罗县","龙华镇","竹园村民委员会","竹园","广东;惠州;博罗;龙华;竹园","441322117206","0752","516122","23.188097","114.102714"
"5","广东省","惠州市","博罗县","龙华镇","龙华村民委员会","龙华","广东;惠州;博罗;龙华;龙华","441322117207","0752","516122","23.188097","114.102714"
"5","广东省","惠州市","博罗县","龙华镇","旭日村民委员会","旭日","广东;惠州;博罗;龙华;旭日","441322117208","0752","516122","23.188097","114.102714"
"5","广东省","惠州市","博罗县","龙华镇","粮桥村民委员会","粮桥","广东;惠州;博罗;龙华;粮桥","441322117209","0752","516122","23.189578","114.119814"
"5","广东省","惠州市","博罗县","龙华镇","柳村村民委员会","柳村","广东;惠州;博罗;龙华;柳村","441322117210","0752","516122","23.177422","114.117764"
"4","广东省","惠州市","博罗县","龙溪镇",,"龙溪","广东;惠州;博罗;龙溪","441322118000","0752","516121","23.465564","114.045554"
"5","广东省","惠州市","博罗县","龙溪镇","龙溪居民委员会","龙溪居民委员会","广东;惠州;博罗;龙溪;龙溪居民委员会","441322118001","0752","516121","23.465564","114.045554"
"5","广东省","惠州市","博罗县","龙溪镇","苏村居民委员会","苏村居民委员会","广东;惠州;博罗;龙溪;苏村居民委员会","441322118002","0752","516121","23.465564","114.045554"
"5","广东省","惠州市","博罗县","龙溪镇","礼村居民委员会","礼村居民委员会","广东;惠州;博罗;龙溪;礼村居民委员会","441322118003","0752","516121","23.465564","114.045554"
"5","广东省","惠州市","博罗县","龙溪镇","龙岗村民委员会","龙岗","广东;惠州;博罗;龙溪;龙岗","441322118201","0752","516121","23.465564","114.045554"
"5","广东省","惠州市","博罗县","龙溪镇","夏寮村民委员会","夏寮","广东;惠州;博罗;龙溪;夏寮","441322118202","0752","516121","23.128502","114.119790"
"5","广东省","惠州市","博罗县","龙溪镇","宫庭村民委员会","宫庭","广东;惠州;博罗;龙溪;宫庭","441322118203","0752","516121","23.172899","114.289496"
"5","广东省","惠州市","博罗县","龙溪镇","球岗村民委员会","球岗","广东;惠州;博罗;龙溪;球岗","441322118204","0752","516121","23.140761","114.123106"
"5","广东省","惠州市","博罗县","龙溪镇","结窝村民委员会","结窝","广东;惠州;博罗;龙溪;结窝","441322118205","0752","516121","23.172899","114.289496"
"5","广东省","惠州市","博罗县","龙溪镇","长湖村民委员会","长湖","广东;惠州;博罗;龙溪;长湖","441322118206","0752","516121","23.465564","114.045554"
"5","广东省","惠州市","博罗县","龙溪镇","埔心村民委员会","埔心","广东;惠州;博罗;龙溪;埔心","441322118207","0752","516121","23.172899","114.289496"
"5","广东省","惠州市","博罗县","龙溪镇","苏村村民委员会","苏村","广东;惠州;博罗;龙溪;苏村","441322118208","0752","516121","23.089172","114.176965"
"5","广东省","惠州市","博罗县","龙溪镇","绿水湖村民委员会","绿水湖","广东;惠州;博罗;龙溪;绿水湖","441322118209","0752","516121","23.114288","114.170245"
"5","广东省","惠州市","博罗县","龙溪镇","湖头村民委员会","湖头","广东;惠州;博罗;龙溪;湖头","441322118210","0752","516121","23.077664","114.131062"
"5","广东省","惠州市","博罗县","龙溪镇","深湖村民委员会","深湖","广东;惠州;博罗;龙溪;深湖","441322118211","0752","516121","23.062844","114.128807"
"5","广东省","惠州市","博罗县","龙溪镇","埔上村民委员会","埔上","广东;惠州;博罗;龙溪;埔上","441322118212","0752","516121","23.465564","114.045554"
"5","广东省","惠州市","博罗县","龙溪镇","白莲湖村民委员会","白莲湖","广东;惠州;博罗;龙溪;白莲湖","441322118213","0752","516121","23.095007","114.101034"
"5","广东省","惠州市","博罗县","龙溪镇","小蓬岗村民委员会","小蓬岗","广东;惠州;博罗;龙溪;小蓬岗","441322118214","0752","516121","23.066546","114.105218"
"5","广东省","惠州市","博罗县","龙溪镇","黄屋村民委员会","黄屋","广东;惠州;博罗;龙溪;黄屋","441322118215","0752","516121","23.172899","114.289496"
"5","广东省","惠州市","博罗县","龙溪镇","黎屋村民委员会","黎屋","广东;惠州;博罗;龙溪;黎屋","441322118216","0752","516121","23.172899","114.289496"
"5","广东省","惠州市","博罗县","龙溪镇","横巷村民委员会","横巷","广东;惠州;博罗;龙溪;横巷","441322118217","0752","516100","23.111154","114.067048"
"5","广东省","惠州市","博罗县","龙溪镇","钟屋村民委员会","钟屋","广东;惠州;博罗;龙溪;钟屋","441322118218","0752","516121","23.172899","114.289496"
"5","广东省","惠州市","博罗县","龙溪镇","银岗村民委员会","银岗","广东;惠州;博罗;龙溪;银岗","441322118219","0752","516121","23.124949","114.070762"
"5","广东省","惠州市","博罗县","龙溪镇","岐岗村民委员会","岐岗","广东;惠州;博罗;龙溪;岐岗","441322118220","0752","516121","23.100276","114.116225"
"4","广东省","惠州市","博罗县","园洲镇",,"园洲","广东;惠州;博罗;园洲","441322119000","0752","516123","23.125735","113.964824"
"5","广东省","惠州市","博罗县","园洲镇","园洲居民委员会","园洲居民委员会","广东;惠州;博罗;园洲;园洲居民委员会","441322119001","0752","516123","23.125735","113.964824"
"5","广东省","惠州市","博罗县","园洲镇","九潭居民委员会","九潭居民委员会","广东;惠州;博罗;园洲;九潭居民委员会","441322119002","0752","516123","23.125735","113.964824"
"5","广东省","惠州市","博罗县","园洲镇","马嘶村民委员会","马嘶","广东;惠州;博罗;园洲;马嘶","441322119201","0752","516123","23.103206","114.038005"
"5","广东省","惠州市","博罗县","园洲镇","田头村民委员会","田头","广东;惠州;博罗;园洲;田头","441322119202","0752","516123","23.111550","114.034365"
"5","广东省","惠州市","博罗县","园洲镇","桔龙村民委员会","桔龙","广东;惠州;博罗;园洲;桔龙","441322119203","0752","516123","23.125735","113.964824"
"5","广东省","惠州市","博罗县","园洲镇","廖尾村民委员会","廖尾","广东;惠州;博罗;园洲;廖尾","441322119204","0752","516123","23.103802","114.000546"
"5","广东省","惠州市","博罗县","园洲镇","禾山村民委员会","禾山","广东;惠州;博罗;园洲;禾山","441322119205","0752","516123","23.118424","114.010487"
"5","广东省","惠州市","博罗县","园洲镇","土瓜圩村民委员会","土瓜圩","广东;惠州;博罗;园洲;土瓜圩","441322119206","0752","516123","23.133411","114.016220"
"5","广东省","惠州市","博罗县","园洲镇","深沥村民委员会","深沥","广东;惠州;博罗;园洲;深沥","441322119207","0752","516123","23.131629","113.995356"
"5","广东省","惠州市","博罗县","园洲镇","沙头村民委员会","沙头","广东;惠州;博罗;园洲;沙头","441322119208","0752","516123","23.145018","113.993554"
"5","广东省","惠州市","博罗县","园洲镇","阵村村民委员会","阵村","广东;惠州;博罗;园洲;阵村","441322119209","0752","516123","23.138446","113.973300"
"5","广东省","惠州市","博罗县","园洲镇","上南村民委员会","上南","广东;惠州;博罗;园洲;上南","441322119210","0752","516123","23.118358","113.982441"
"5","广东省","惠州市","博罗县","园洲镇","刘屋村民委员会","刘屋","广东;惠州;博罗;园洲;刘屋","441322119211","0752","516123","23.120494","113.961926"
"5","广东省","惠州市","博罗县","园洲镇","下南村民委员会","下南","广东;惠州;博罗;园洲;下南","441322119212","0752","516123","23.115653","113.957694"
"5","广东省","惠州市","博罗县","园洲镇","江头村民委员会","江头","广东;惠州;博罗;园洲;江头","441322119213","0752","516123","23.125735","113.964824"
"5","广东省","惠州市","博罗县","园洲镇","白耀前村民委员会","白耀前","广东;惠州;博罗;园洲;白耀前","441322119214","0752","516123","23.123428","113.931857"
"5","广东省","惠州市","博罗县","园洲镇","高头村民委员会","高头","广东;惠州;博罗;园洲;高头","441322119215","0752","516123","23.125735","113.964824"
"5","广东省","惠州市","博罗县","园洲镇","李屋村民委员会","李屋","广东;惠州;博罗;园洲;李屋","441322119216","0752","516157","23.125284","113.933909"
"5","广东省","惠州市","博罗县","园洲镇","寮仔村民委员会","寮仔","广东;惠州;博罗;园洲;寮仔","441322119217","0752","516123","23.118191","113.920652"
"5","广东省","惠州市","博罗县","园洲镇","白马围村民委员会","白马围","广东;惠州;博罗;园洲;白马围","441322119218","0752","516123","23.123803","113.906088"
"5","广东省","惠州市","博罗县","园洲镇","上村村民委员会","上村","广东;惠州;博罗;园洲;上村","441322119219","0752","516129","23.155558","114.054784"
"5","广东省","惠州市","博罗县","园洲镇","水口村民委员会","水口","广东;惠州;博罗;园洲;水口","441322119220","0752","516129","23.146097","114.046845"
"5","广东省","惠州市","博罗县","园洲镇","凤山村民委员会","凤山","广东;惠州;博罗;园洲;凤山","441322119221","0752","516129","23.152549","114.027180"
"5","广东省","惠州市","博罗县","园洲镇","义合村民委员会","义合","广东;惠州;博罗;园洲;义合","441322119222","0752","516129","23.151697","114.006418"
"5","广东省","惠州市","博罗县","园洲镇","马石岗村民委员会","马石岗","广东;惠州;博罗;园洲;马石岗","441322119223","0752","516129","23.172307","114.011958"
"5","广东省","惠州市","博罗县","园洲镇","佛岭村民委员会","佛岭","广东;惠州;博罗;园洲;佛岭","441322119224","0752","516129","23.175031","113.996556"
"5","广东省","惠州市","博罗县","园洲镇","沥东村民委员会","沥东","广东;惠州;博罗;园洲;沥东","441322119225","0752","516129","23.172692","113.975619"
"5","广东省","惠州市","博罗县","园洲镇","沥西村民委员会","沥西","广东;惠州;博罗;园洲;沥西","441322119226","0752","516129","23.125735","113.964824"
"5","广东省","惠州市","博罗县","园洲镇","新村村民委员会","新村","广东;惠州;博罗;园洲;新村","441322119227","0752","516129","23.125735","113.964824"
"4","广东省","惠州市","博罗县","石湾镇",,"石湾","广东;惠州;博罗;石湾","441322121000","0752","516127","23.146272","113.893583"
"5","广东省","惠州市","博罗县","石湾镇","石湾居民委员会","石湾居民委员会","广东;惠州;博罗;石湾;石湾居民委员会","441322121001","0752","516127","23.146272","113.893583"
"5","广东省","惠州市","博罗县","石湾镇","水上居民委员会","水上居民委员会","广东;惠州;博罗;石湾;水上居民委员会","441322121002","0752","516127","23.172899","114.289496"
"5","广东省","惠州市","博罗县","石湾镇","石湾村民委员会","石湾","广东;惠州;博罗;石湾;石湾","441322121201","0752","516127","23.146272","113.893583"
"5","广东省","惠州市","博罗县","石湾镇","里波水村民委员会","里波水","广东;惠州;博罗;石湾;里波水","441322121202","0752","516127","23.125834","113.879889"
"5","广东省","惠州市","博罗县","石湾镇","湖山村民委员会","湖山","广东;惠州;博罗;石湾;湖山","441322121203","0752","516127","23.128404","113.866501"
"5","广东省","惠州市","博罗县","石湾镇","中岗村民委员会","中岗","广东;惠州;博罗;石湾;中岗","441322121204","0752","516127","23.141395","113.871122"
"5","广东省","惠州市","博罗县","石湾镇","鸾岗村民委员会","鸾岗","广东;惠州;博罗;石湾;鸾岗","441322121205","0752","516127","23.146272","113.893583"
"5","广东省","惠州市","博罗县","石湾镇","窖吓村民委员会","窖吓","广东;惠州;博罗;石湾;窖吓","441322121206","0752","516127","23.146272","113.893583"
"5","广东省","惠州市","博罗县","石湾镇","铁场村民委员会","铁场","广东;惠州;博罗;石湾;铁场","441322121207","0752","516125","23.158159","113.929701"
"5","广东省","惠州市","博罗县","石湾镇","源头村民委员会","源头","广东;惠州;博罗;石湾;源头","441322121208","0752","516125","23.145653","113.943387"
"5","广东省","惠州市","博罗县","石湾镇","白沙村民委员会","白沙","广东;惠州;博罗;石湾;白沙","441322121209","0752","516125","23.146272","113.893583"
"5","广东省","惠州市","博罗县","石湾镇","西田村民委员会","西田","广东;惠州;博罗;石湾;西田","441322121210","0752","516125","23.193171","113.911403"
"5","广东省","惠州市","博罗县","石湾镇","黄西村民委员会","黄西","广东;惠州;博罗;石湾;黄西","441322121211","0752","516125","23.181220","113.903038"
"5","广东省","惠州市","博罗县","石湾镇","渔村村民委员会","渔村","广东;惠州;博罗;石湾;渔村","441322121212","0752","516127","23.154476","113.934252"
"4","广东省","惠州市","博罗县","杨侨镇",,"杨侨","广东;惠州;博罗;杨侨","441322122000","0752","516157","23.433451","114.480067"
"5","广东省","惠州市","博罗县","杨侨镇","桥东居民委员会","桥东居民委员会","广东;惠州;博罗;杨侨;桥东居民委员会","441322122001","0752","516157","23.433451","114.480067"
"5","广东省","惠州市","博罗县","杨侨镇","桥西居民委员会","桥西居民委员会","广东;惠州;博罗;杨侨;桥西居民委员会","441322122002","0752","516157","23.433451","114.480067"
"5","广东省","惠州市","博罗县","杨侨镇","朝田办事处生活区","朝田办事处","广东;惠州;博罗;杨侨;朝田办事处","441322122501","0752","516157","23.433451","114.480067"
"5","广东省","惠州市","博罗县","杨侨镇","坪塘办事处生活区","坪塘办事处","广东;惠州;博罗;杨侨;坪塘办事处","441322122502","0752","516157","23.433451","114.480067"
"5","广东省","惠州市","博罗县","杨侨镇","榄岭办事处生活区","榄岭办事处","广东;惠州;博罗;杨侨;榄岭办事处","441322122503","0752","516157","23.432105","114.489574"
"5","广东省","惠州市","博罗县","杨侨镇","大坑办事处生活区","大坑办事处","广东;惠州;博罗;杨侨;大坑办事处","441322122504","0752","516157","23.436318","114.491296"
"5","广东省","惠州市","博罗县","杨侨镇","石岗岭办事处生活区","石岗岭办事处","广东;惠州;博罗;杨侨;石岗岭办事处","441322122505","0752","516157","23.432105","114.489574"
"5","广东省","惠州市","博罗县","杨侨镇","塔下办事处生活区","塔下办事处","广东;惠州;博罗;杨侨;塔下办事处","441322122506","0752","516157","23.460089","114.531321"
"5","广东省","惠州市","博罗县","杨侨镇","塔东办事处生活区","塔东办事处","广东;惠州;博罗;杨侨;塔东办事处","441322122507","0752","516157","23.460177","114.554997"
"5","广东省","惠州市","博罗县","杨侨镇","小坑办事处生活区","小坑办事处","广东;惠州;博罗;杨侨;小坑办事处","441322122508","0752","516157","23.433451","114.480067"
"5","广东省","惠州市","博罗县","杨侨镇","石坝办事处生活区","石坝办事处","广东;惠州;博罗;杨侨;石坝办事处","441322122509","0752","516157","23.513262","114.617215"
"5","广东省","惠州市","博罗县","杨侨镇","十二岭办事处生活区","十二岭办事处","广东;惠州;博罗;杨侨;十二岭办事处","441322122510","0752","516157","23.407853","114.440991"
"5","广东省","惠州市","博罗县","杨侨镇","风门办事处生活区","风门办事处","广东;惠州;博罗;杨侨;风门办事处","441322122511","0752","516157","23.433451","114.480067"
"5","广东省","惠州市","博罗县","杨侨镇","桔子办事处生活区","桔子办事处","广东;惠州;博罗;杨侨;桔子办事处","441322122512","0752","516157","23.433451","114.480067"
"4","广东省","惠州市","博罗县","横河镇",,"横河","广东;惠州;博罗;横河","441322123000","0752","516142","23.341714","114.117543"
"5","广东省","惠州市","博罗县","横河镇","横河居民委员会","横河居民委员会","广东;惠州;博罗;横河;横河居民委员会","441322123001","0752","516142","23.341714","114.117543"
"5","广东省","惠州市","博罗县","横河镇","横河村民委员会","横河","广东;惠州;博罗;横河;横河","441322123201","0752","516142","23.341714","114.117543"
"5","广东省","惠州市","博罗县","横河镇","西群村民委员会","西群","广东;惠州;博罗;横河;西群","441322123202","0752","516142","23.341714","114.117543"
"5","广东省","惠州市","博罗县","横河镇","老圩村民委员会","老圩","广东;惠州;博罗;横河;老圩","441322123203","0752","516142","23.333523","114.119406"
"5","广东省","惠州市","博罗县","横河镇","嶂背村民委员会","嶂背","广东;惠州;博罗;横河;嶂背","441322123204","0752","516142","23.370581","114.062498"
"5","广东省","惠州市","博罗县","横河镇","河肚村民委员会","河肚","广东;惠州;博罗;横河;河肚","441322123205","0752","516142","23.341714","114.117543"
"5","广东省","惠州市","博罗县","横河镇","石湖村民委员会","石湖","广东;惠州;博罗;横河;石湖","441322123206","0752","516142","23.341714","114.117543"
"5","广东省","惠州市","博罗县","横河镇","卢屋村村民委员会","卢屋村","广东;惠州;博罗;横河;卢屋村","441322123207","0752","516142","23.372074","114.128428"
"5","广东省","惠州市","博罗县","横河镇","直径村民委员会","直径","广东;惠州;博罗;横河;直径","441322123208","0752","516142","23.341714","114.117543"
"5","广东省","惠州市","博罗县","横河镇","下河村民委员会","下河","广东;惠州;博罗;横河;下河","441322123209","0752","516142","23.341714","114.117543"
"5","广东省","惠州市","博罗县","横河镇","沙上村民委员会","沙上","广东;惠州;博罗;横河;沙上","441322123210","0752","516142","23.352727","114.124823"
